pet_id,issue_date,listing_date,condition,color_type,length_m,height_cm,X1,X2,breed_category,pet_category
ANSL_57827,12/24/2014 0:00,1/19/2017 17:46,1,White,0.09,37.6,0,1,0,2
ANSL_55347,4/9/2011 0:00,5/2/2018 11:56,1,Blue,0.72,35.28,0,7,0,1
ANSL_66046,7/26/2016 0:00,2/21/2017 19:03,1,Black,0.4,13.05,0,1,0,2
ANSL_56031,7/9/2016 0:00,9/1/2017 17:21,1,Brown,0.79,36.15,0,1,0,2
ANSL_51470,7/11/2017 0:00,8/4/2018 0:00,1,Blue Tabby,0.68,26.79,17,9,0,1
ANSL_67162,1/25/2017 0:00,5/4/2017 18:38,1,Brown Tabby,0.91,37.99,0,1,0,1
ANSL_57798,7/5/2016 0:00,10/21/2016 14:16,0,Black,0.95,13.15,0,1,1,1
ANSL_56905,11/2/2016 0:00,1/7/2018 13:40,1,Black,0.54,33.18,13,9,0,1
ANSL_71914,12/5/2016 0:00,2/10/2019 17:54,1,Black,0.49,41.77,0,1,0,2
ANSL_58437,9/18/2015 0:00,10/13/2016 16:42,2,Black,0.91,15.6,0,1,0,2
ANSL_73583,12/3/2015 0:00,12/24/2017 15:07,0,Tan,0.82,14.53,0,1,1,2
ANSL_60332,10/15/2016 0:00,11/12/2017 17:42,0,Tricolor,0.97,41.2,0,1,1,2
ANSL_51026,1/27/2016 0:00,8/18/2016 11:35,2,White,0.81,47.93,0,7,1,2
ANSL_71714,7/14/2015 0:00,8/11/2016 9:21,1,Black,0.98,5.85,15,4,0,2
ANSL_55757,12/6/2016 0:00,10/26/2017 13:30,2,Tan,0.54,23.05,0,7,0,2
ANSL_58461,8/27/2014 0:00,9/19/2016 16:57,1,Brown Brindle,0.39,15.24,0,7,0,2
ANSL_61268,3/8/2017 0:00,3/10/2018 18:59,1,Red,0.94,44.35,0,1,0,2
ANSL_73029,7/6/2017 0:00,8/12/2017 12:46,2,Orange Tabby,0.25,21.07,13,9,0,1
ANSL_64554,12/25/2017 0:00,1/25/2019 11:32,1,Tricolor,1,13.71,0,7,0,2
ANSL_73504,10/20/2016 0:00,11/17/2016 12:39,2,Brown,0.71,6.15,13,9,0,2
ANSL_56138,5/17/2009 0:00,9/7/2016 18:06,0,Black,0.35,35.55,0,7,1,2
ANSL_51714,7/21/2008 0:00,6/22/2018 15:53,0,White,0.85,35.69,0,7,1,2
ANSL_75886,4/30/2010 0:00,4/20/2019 15:11,1,Brown,0.63,38.25,0,7,0,2
ANSL_61877,10/4/2016 0:00,2/24/2018 11:26,2,Black,0.8,46.29,0,7,1,2
ANSL_76530,4/14/2016 0:00,5/5/2019 12:00,0,Tan,0.03,37.02,0,7,1,2
ANSL_64221,7/20/2017 0:00,8/27/2018 15:32,1,Brown,0.83,44.53,0,1,0,2
ANSL_67859,1/27/2011 0:00,5/9/2018 17:30,1,Blue,0.84,19.5,7,1,0,1
ANSL_57103,12/14/2010 0:00,1/3/2017 16:13,0,Black,0.65,15.99,0,7,1,2
ANSL_68841,8/1/2015 0:00,3/7/2017 16:49,1,White,0.89,35.14,0,7,0,2
ANSL_55058,12/24/2017 0:00,5/1/2018 14:56,2,Black,0.05,21.98,0,7,1,2
ANSL_70862,11/21/2016 0:00,1/21/2017 11:56,2,Blue,0.39,32.65,13,9,0,1
ANSL_73564,11/29/2018 0:00,3/10/2019 9:27,0,Black,0.28,5.09,7,1,1,1
ANSL_67672,8/29/2017 0:00,9/28/2018 18:09,1,Black,0.41,38.42,0,1,0,2
ANSL_76654,10/18/2010 0:00,5/8/2019 15:57,2,Tan,0.12,37.88,0,7,1,2
ANSL_60478,7/2/2018 0:00,10/28/2018 8:56,0,White,0.7,31.92,7,1,1,1
ANSL_55436,12/12/2016 0:00,7/3/2017 8:39,,Brown,0.26,43.1,15,4,2,4
ANSL_59073,10/12/2017 0:00,5/9/2018 11:11,0,Brown Tabby,0.19,15.11,13,9,1,1
ANSL_67323,10/5/2016 0:00,4/5/2017 14:40,0,Orange Tabby,0.5,45.4,0,1,1,1
ANSL_60981,7/7/2018 0:00,8/4/2018 15:37,2,Brown Tabby,0.69,5.53,13,9,1,1
ANSL_60588,12/26/2017 0:00,4/17/2018 18:39,1,Black,0.22,6.39,0,1,0,2
ANSL_50036,7/15/2016 0:00,10/12/2016 8:20,1,Orange Tabby,0.95,45.64,7,1,0,1
ANSL_67745,8/9/2016 0:00,9/21/2016 15:00,2,Calico,0.52,15.43,13,9,1,1
ANSL_68991,5/29/2015 0:00,6/23/2018 16:21,2,Tan,0.28,38.79,3,9,1,2
ANSL_52435,2/27/2015 0:00,3/19/2017 17:05,1,Brown Brindle,0.12,41.66,0,7,0,2
ANSL_58362,5/5/2018 0:00,5/28/2018 16:04,,Brown,0.84,7.1,0,4,2,4
ANSL_71270,5/16/2016 0:00,6/18/2017 17:42,2,Black,0.02,33.9,1,4,1,2
ANSL_74627,4/27/2018 0:00,1/27/2019 17:34,1,White,0.25,9.78,0,1,0,2
ANSL_62586,12/9/2016 0:00,8/21/2018 19:03,0,Brown Brindle,0.52,14.79,0,7,1,2
ANSL_72468,7/13/2016 0:00,11/23/2016 16:07,0,Brown Tabby,0.45,20.93,13,9,1,1
ANSL_53835,8/2/2016 0:00,8/25/2017 9:09,,Brown,0.38,45.09,9,2,2,4
ANSL_71190,12/11/2011 0:00,1/3/2019 17:32,1,Black,0.98,47.48,0,1,0,2
ANSL_51178,4/15/2017 0:00,5/25/2017 0:00,2,White,0.62,9,13,9,1,2
ANSL_56762,6/29/2018 0:00,9/26/2018 13:49,2,White,0.22,39.65,0,7,0,2
ANSL_69581,7/25/2016 0:00,4/22/2018 18:37,0,Brown Brindle,0.13,8.89,0,1,1,2
ANSL_50753,2/17/2017 0:00,3/12/2019 18:19,1,Tan,0.73,39.78,0,1,0,2
ANSL_64087,1/26/2015 0:00,2/28/2018 15:48,1,Fawn,0.63,45.6,0,1,0,2
ANSL_50237,6/23/2016 0:00,7/20/2018 15:07,1,Black,0.05,6.85,0,7,0,2
ANSL_61336,6/24/2014 0:00,7/26/2016 17:27,1,White,0.52,24.33,0,7,0,2
ANSL_54377,9/14/2010 0:00,10/6/2017 11:07,0,Calico,0.14,26.8,0,7,1,1
ANSL_62577,7/26/2017 0:00,8/19/2018 19:30,2,Brown,0.41,38.63,0,7,0,2
ANSL_66280,8/16/2016 0:00,9/11/2018 16:08,1,Black,0.84,6.09,0,1,0,2
ANSL_58880,1/30/2016 0:00,9/20/2016 12:18,,Black,0.71,5.23,18,4,2,2
ANSL_52924,4/30/2013 0:00,10/8/2016 11:51,0,Lynx Point,0.88,26.52,7,1,1,1
ANSL_56479,7/6/2018 0:00,12/31/2018 0:00,2,Black,0.75,20.29,13,9,1,2
ANSL_70157,5/29/2017 0:00,6/28/2018 16:58,2,Tan,0.17,19.45,13,9,1,2
ANSL_70918,4/9/2009 0:00,12/29/2017 15:31,0,White,0.88,13.95,0,7,1,2
ANSL_62066,9/13/2015 0:00,10/14/2017 13:05,2,White,0.05,27.1,0,7,0,2
ANSL_51456,7/6/2009 0:00,8/5/2017 11:19,0,Tricolor,1,13.15,0,7,1,2
ANSL_50176,8/4/2014 0:00,9/5/2016 0:00,1,White,0.97,9.94,13,9,0,2
ANSL_70602,6/22/2016 0:00,9/9/2016 16:55,0,Brown,0.19,12.64,7,1,1,2
ANSL_67573,6/18/2017 0:00,12/6/2017 19:23,0,Calico,0.73,22.26,7,1,1,1
ANSL_50998,6/10/2017 0:00,9/7/2017 16:41,0,White,0.36,22.09,13,9,1,1
ANSL_69212,7/26/2014 0:00,2/16/2018 13:26,0,White,0.79,27.54,13,9,1,2
ANSL_70362,8/1/2016 0:00,8/27/2017 18:57,0,Torbie,0.76,12.99,0,1,1,1
ANSL_55006,9/17/2017 0:00,10/9/2018 9:48,,Brown,0.44,28.94,0,3,2,4
ANSL_57701,6/12/2017 0:00,9/7/2017 15:10,2,Blue Tabby,0.28,7.29,0,1,1,1
ANSL_55672,9/25/2017 0:00,12/15/2017 18:04,2,Black,0.5,49.25,13,9,1,2
ANSL_54541,1/22/2007 0:00,2/9/2019 13:55,0,Black,0.1,25.28,0,1,1,2
ANSL_60586,1/13/2010 0:00,3/27/2017 13:15,1,Red,0.58,38.44,0,7,0,2
ANSL_71258,11/22/2015 0:00,12/14/2016 17:30,,White,0.3,8.17,13,9,2,4
ANSL_66245,8/7/2016 0:00,9/3/2018 16:15,1,Black,0.32,33.16,0,1,0,2
ANSL_52810,6/7/2016 0:00,10/2/2016 16:35,0,Red,0.7,25.31,0,1,1,2
ANSL_52500,8/12/2016 0:00,9/24/2016 17:42,,Black,0.33,27.61,13,9,2,1
ANSL_53611,7/9/2016 0:00,7/31/2018 15:28,2,Blue,0.87,7.64,0,7,0,2
ANSL_54336,11/23/2017 0:00,1/23/2018 0:00,2,Black,0.87,33.57,13,9,0,1
ANSL_61027,5/15/2017 0:00,12/15/2017 19:31,2,Brown Tabby,0.73,46.08,13,9,1,1
ANSL_60881,8/8/2016 0:00,9/5/2018 0:00,2,Tan,0.7,43.78,13,9,1,2
ANSL_56115,7/16/2018 0:00,10/11/2018 17:03,1,Brown Tabby,0.48,31.55,7,1,0,1
ANSL_75844,3/29/2014 0:00,12/29/2018 15:09,1,Black,0.19,41.63,7,1,0,2
ANSL_61598,7/5/2015 0:00,7/29/2016 18:05,1,White,0.7,6.09,0,1,0,2
ANSL_70454,2/5/2018 0:00,3/2/2019 12:33,,Brown Tabby,0.89,16.23,17,9,2,1
ANSL_71735,7/25/2017 0:00,12/8/2017 16:26,1,Black,0.86,6.27,0,1,0,2
ANSL_58294,10/2/2015 0:00,10/23/2016 9:00,,Brown Tabby,0.23,20.29,16,9,2,1
ANSL_64294,1/19/2017 0:00,2/14/2019 16:50,1,Tan,0.88,26.02,0,1,0,2
ANSL_54558,8/30/2018 0:00,10/20/2018 13:59,,Gray,0.89,6.71,13,9,2,4
ANSL_52096,7/9/2016 0:00,10/10/2016 18:33,0,Blue Tabby,0.14,47.51,0,1,1,1
ANSL_76390,2/18/2018 0:00,5/2/2019 12:51,1,Brown,0.8,39.47,0,7,0,2
ANSL_76312,4/5/2016 0:00,4/30/2019 16:10,2,Brown,0.72,28.43,0,7,0,2
ANSL_55523,7/6/2015 0:00,7/29/2017 14:52,1,Tan,0.89,17.07,18,4,0,2
ANSL_62866,6/18/2016 0:00,4/19/2018 17:56,0,Brown Tabby,0.55,18.31,0,1,1,1
ANSL_60604,6/17/2018 0:00,10/22/2018 7:10,1,Tan,0.88,8.29,7,1,0,2
ANSL_69295,7/14/2015 0:00,8/4/2016 9:00,2,Brown Tabby,0.35,49.84,16,9,1,1
ANSL_70982,4/15/2016 0:00,5/10/2018 17:59,0,Brown,0.64,19.97,0,1,1,2
ANSL_50272,12/11/2015 0:00,1/6/2018 14:54,0,Black,0.22,8.97,0,1,1,1
ANSL_74379,3/26/2015 0:00,7/28/2017 0:00,0,Tan,0.43,47.5,13,9,1,2
ANSL_70249,4/23/2016 0:00,6/28/2018 16:12,1,Brown,0.08,17.94,12,1,0,2
ANSL_61199,7/17/2014 0:00,8/7/2017 14:07,1,White,0.27,16.05,13,9,0,2
ANSL_74295,3/20/2010 0:00,4/24/2018 8:56,1,Brown Tabby,0.21,40.34,0,1,0,1
ANSL_53072,9/27/2013 0:00,11/28/2016 13:41,1,White,0.9,32.74,0,7,0,2
ANSL_66362,4/15/2016 0:00,5/17/2017 14:35,2,Tricolor,0.24,15.67,13,9,0,2
ANSL_50171,5/10/2015 0:00,6/3/2017 18:24,1,Red,0.4,23.08,0,1,0,2
ANSL_54306,1/29/2017 0:00,5/12/2017 18:07,1,Lynx Point,0.8,27.79,0,1,0,1
ANSL_62979,12/28/2015 0:00,1/24/2019 14:48,2,Blue,0.28,12.64,0,7,0,2
ANSL_51922,9/10/2017 0:00,10/20/2018 17:40,0,Blue,0.59,46.75,0,1,1,2
ANSL_59389,1/5/2015 0:00,1/28/2019 18:31,1,Brown,0.25,41.36,0,7,0,2
ANSL_61996,11/21/2016 0:00,12/12/2017 9:00,0,Brown Tabby,0.52,23,16,9,1,1
ANSL_69952,7/1/2014 0:00,8/9/2016 14:44,1,Tan,0.41,5.73,13,9,0,2
ANSL_62368,4/30/2016 0:00,5/27/2017 0:00,0,White,0.68,14,13,9,1,2
ANSL_62009,8/5/2007 0:00,8/29/2017 19:15,2,Black,0.3,9.88,0,7,1,2
ANSL_55008,6/27/2015 0:00,11/29/2018 12:35,0,Brown Tabby,0.74,35.97,0,1,1,1
ANSL_67490,6/2/2017 0:00,7/14/2017 18:40,,Orange Tabby,0.37,18.51,13,9,2,1
ANSL_70767,9/14/2016 0:00,3/10/2017 13:33,0,Orange Tabby,0.59,34.07,0,1,1,1
ANSL_63466,11/24/2016 0:00,1/14/2017 8:37,,Black,0.37,48.76,15,4,2,4
ANSL_54399,8/28/2013 0:00,9/22/2018 15:28,0,Brown Brindle,0.6,44.14,0,1,1,2
ANSL_67945,1/30/2016 0:00,3/9/2018 18:20,1,Brown,0.8,15.38,0,1,0,2
ANSL_57809,11/14/2009 0:00,12/15/2017 11:41,2,Brown,0.85,21.06,0,7,0,2
ANSL_53219,12/9/2016 0:00,3/18/2017 9:43,0,Torbie,0.1,5.28,7,1,1,1
ANSL_72958,8/26/2012 0:00,9/21/2017 19:10,1,White,0.67,7.87,0,1,0,2
ANSL_71646,6/24/2017 0:00,10/6/2017 16:19,1,Black,0.37,38.98,0,1,0,1
ANSL_61989,11/6/2017 0:00,11/29/2018 9:51,1,Brown,0.51,8.05,0,1,0,2
ANSL_67109,5/30/2012 0:00,1/31/2017 12:02,0,Brown Tabby,0.15,20.73,7,1,1,1
ANSL_72895,10/7/2013 0:00,10/27/2016 15:49,2,White,0.75,37.93,13,9,1,2
ANSL_67290,8/4/2017 0:00,11/3/2017 18:46,0,Blue Cream,0.32,9.95,0,1,1,1
ANSL_52552,1/2/2007 0:00,1/28/2017 16:10,1,Flame Point,0.83,26.5,0,1,0,1
ANSL_58810,9/28/2014 0:00,4/3/2018 12:18,1,White,0.91,22.82,0,1,0,2
ANSL_63756,9/5/2015 0:00,10/6/2016 12:09,2,Blue,0.08,49.4,13,9,1,1
ANSL_53036,7/8/2016 0:00,10/3/2016 7:29,1,Orange,0.59,39.84,7,1,0,1
ANSL_72111,1/10/2010 0:00,5/25/2017 12:40,0,Tricolor,0.49,40.88,0,1,1,2
ANSL_59547,11/22/2016 0:00,1/2/2019 19:03,0,Cream Tabby,0.89,47.94,0,1,1,1
ANSL_58956,7/14/2018 0:00,10/11/2018 17:12,1,Lynx Point,0,39.49,7,1,0,1
ANSL_59828,1/7/2019 0:00,4/1/2019 16:57,0,Black,0.7,5.58,0,1,1,1
ANSL_54115,3/26/2016 0:00,6/2/2018 17:39,0,Cream,0.1,39.98,0,1,1,2
ANSL_62427,4/14/2017 0:00,12/14/2017 17:48,1,Orange Tabby,0.08,26.74,0,1,0,1
ANSL_69838,1/23/2015 0:00,2/23/2017 11:33,1,Black,0.65,34.97,0,7,0,2
ANSL_57816,5/28/2014 0:00,9/2/2017 16:19,0,Yellow Brindle,0.28,22.9,13,9,1,2
ANSL_70866,6/24/2018 0:00,8/4/2018 15:39,2,Black,0.05,39.05,13,9,1,1
ANSL_55791,12/1/2014 0:00,3/22/2017 16:14,0,White,0.45,41.98,0,7,1,2
ANSL_73265,4/12/2017 0:00,2/9/2018 17:41,1,Black,0.04,20.94,0,1,0,2
ANSL_69667,7/27/2016 0:00,10/27/2016 14:28,2,Orange Tabby,0.23,38.04,13,9,0,1
ANSL_70371,1/24/2009 0:00,2/21/2017 18:08,1,Blue Merle,0,19.59,0,1,0,2
ANSL_53218,3/29/2015 0:00,4/23/2018 14:49,1,Black,0.79,25.44,0,1,0,2
ANSL_73899,4/29/2017 0:00,7/24/2017 19:07,1,Tan,0.53,45.5,0,1,0,2
ANSL_75693,3/22/2012 0:00,4/15/2019 17:33,1,Black,0.32,19.14,0,7,0,2
ANSL_74813,9/3/2017 0:00,9/4/2018 14:54,1,Orange Tabby,0.69,40.67,0,1,0,1
ANSL_54673,10/5/2015 0:00,2/26/2018 13:32,1,Brown Tabby,0.98,26.13,0,7,0,1
ANSL_66723,6/18/2016 0:00,7/10/2017 14:58,2,Red,0.69,48.85,0,7,1,2
ANSL_62182,5/24/2017 0:00,6/14/2018 16:09,,Black,0.2,49.03,15,4,2,4
ANSL_71591,6/27/2010 0:00,7/17/2016 12:29,1,Brown Tabby,0.67,49.04,0,7,0,1
ANSL_67192,2/19/2017 0:00,5/3/2017 16:01,2,Black,0.08,46.86,13,9,0,2
ANSL_55509,10/30/2016 0:00,11/20/2018 11:09,0,Black,0.01,35.01,18,4,1,1
ANSL_59589,8/8/2011 0:00,8/29/2017 17:16,0,Brown,0.76,35.67,0,7,1,2
ANSL_66231,12/16/2018 0:00,3/22/2019 16:48,1,Flame Point,0.97,12.34,0,1,0,1
ANSL_58710,5/12/2016 0:00,6/16/2017 16:20,0,Brown,0.11,43.27,13,9,1,2
ANSL_57623,5/23/2016 0:00,9/4/2016 13:13,1,Brown Tabby,0.16,5.61,0,1,0,1
ANSL_74522,12/5/2015 0:00,1/27/2019 0:00,1,Brown,0.52,10.74,0,7,0,2
ANSL_76065,2/16/2016 0:00,4/24/2019 17:35,0,Black,0.33,43.27,0,1,1,2
ANSL_58293,7/4/2017 0:00,3/7/2018 14:07,0,Black,0.06,19.29,0,1,1,1
ANSL_75127,4/11/2016 0:00,5/4/2017 17:14,1,Black,0.26,13.58,0,7,0,2
ANSL_60980,7/14/2017 0:00,10/11/2017 18:33,0,Orange Tabby,0.16,25.07,0,1,1,1
ANSL_62141,10/6/2010 0:00,11/5/2018 17:36,0,Tortie,0.29,10.66,0,7,1,1
ANSL_57856,11/16/2017 0:00,12/22/2017 16:38,2,Brown,0.29,8.55,13,9,0,2
ANSL_68452,3/3/2017 0:00,5/16/2017 17:56,1,Cream,0.21,35.66,7,1,0,2
ANSL_69647,8/1/2015 0:00,9/2/2016 14:08,1,Buff,0.69,46.88,13,9,0,2
ANSL_53126,2/24/2015 0:00,3/23/2017 17:20,1,Buff,0.82,20.11,0,1,0,2
ANSL_56679,2/15/2018 0:00,5/21/2018 14:34,2,Black,0.61,36.85,0,1,0,2
ANSL_52294,8/24/2017 0:00,9/19/2018 17:41,1,Red,0.48,21.4,0,1,0,2
ANSL_73655,12/20/2011 0:00,1/15/2019 10:12,1,Black,0.23,43.57,13,9,0,2
ANSL_73816,7/29/2013 0:00,8/25/2017 0:00,1,Black,0.5,6.31,0,1,0,2
ANSL_72764,11/26/2013 0:00,12/16/2018 12:22,1,Black,0.82,9.72,0,7,0,2
ANSL_72342,8/8/2016 0:00,10/28/2016 15:19,0,Brown Tabby,0.23,37.49,7,1,1,1
ANSL_56817,9/4/2011 0:00,10/11/2018 8:18,1,Brown Brindle,0.04,17.67,13,9,0,2
ANSL_51756,3/18/2013 0:00,4/10/2017 12:32,0,Brown,0.99,11.08,0,7,1,2
ANSL_64798,7/27/2017 0:00,9/17/2017 18:47,2,Brown Tabby,0.81,36.25,13,9,1,1
ANSL_54387,9/14/2016 0:00,1/17/2018 16:06,1,Blue Tiger,0.58,35.08,0,1,0,2
ANSL_75548,3/17/2019 0:00,4/12/2019 12:25,2,Black,0.56,31.2,13,9,0,1
ANSL_64845,11/13/2016 0:00,5/14/2018 18:26,1,Black,0.93,27.65,0,1,0,1
ANSL_53824,5/10/2016 0:00,12/4/2016 17:02,0,Fawn,0.71,49.7,0,1,1,2
ANSL_73405,12/22/2016 0:00,12/17/2017 17:31,0,Brown,0.86,31.1,0,1,1,2
ANSL_64735,9/14/2015 0:00,10/9/2017 13:25,1,Black,0.29,43.52,0,7,0,2
ANSL_67224,3/10/2018 0:00,2/2/2019 16:45,1,Black Brindle,0.32,44.18,0,1,0,2
ANSL_75494,3/8/2018 0:00,4/10/2019 15:42,1,Tan,0.38,43.49,0,1,0,2
ANSL_76838,7/14/2017 0:00,5/11/2019 12:23,0,Black,0.38,35.29,0,7,1,2
ANSL_67897,6/30/2017 0:00,9/5/2017 15:13,2,Brown Tabby,0.07,43.81,13,9,1,1
ANSL_53381,10/1/2017 0:00,11/23/2018 18:44,2,Lynx Point,0.23,16.51,0,1,0,1
ANSL_61650,7/28/2016 0:00,1/6/2017 18:27,1,Blue,0.86,6.12,0,1,0,2
ANSL_71613,7/10/2015 0:00,8/8/2017 18:24,0,Brown Tabby,0.6,22.52,0,1,1,1
ANSL_60967,8/18/2015 0:00,10/8/2016 17:37,1,Yellow,0.35,43.01,0,1,0,2
ANSL_76235,1/19/2019 0:00,4/28/2019 16:59,0,Brown,0.05,28.69,0,1,1,2
ANSL_66150,7/18/2016 0:00,2/11/2017 14:14,2,Tricolor,0.19,41.02,13,9,0,2
ANSL_53870,11/13/2017 0:00,2/13/2018 13:02,1,Black,0.08,22.64,0,1,0,1
ANSL_60669,9/15/2016 0:00,11/4/2018 18:34,1,Orange Tabby,0.58,40.94,0,7,0,1
ANSL_73415,8/23/2014 0:00,9/17/2016 19:34,0,Cream,0.03,47.89,0,1,1,2
ANSL_66905,9/4/2017 0:00,3/21/2018 18:42,1,Lynx Point,0.11,17.15,0,1,0,1
ANSL_64649,10/18/2016 0:00,1/21/2017 14:08,1,Blue,0.77,39.67,13,9,0,1
ANSL_75620,1/4/2019 0:00,4/13/2019 18:22,0,Black,0.22,24.84,0,1,1,2
ANSL_76348,4/9/2007 0:00,5/1/2019 12:35,1,Chocolate,0.75,45.5,0,7,0,2
ANSL_73091,1/24/2013 0:00,4/1/2019 19:10,0,Calico,0.41,30.09,0,1,1,1
ANSL_55745,7/13/2016 0:00,11/18/2016 10:54,0,Black,0.24,46.85,7,1,1,1
ANSL_68803,6/28/2017 0:00,9/9/2017 13:16,2,White,0.22,47.73,13,9,0,2
ANSL_72860,8/31/2017 0:00,6/5/2018 17:07,1,Black,0.67,34.63,0,1,0,2
ANSL_58932,7/3/2018 0:00,1/22/2019 12:55,0,Brown Tabby,0.9,29.29,7,1,1,1
ANSL_74255,4/9/2010 0:00,5/3/2017 13:24,1,Black,0.34,6.38,13,9,0,2
ANSL_51586,8/18/2018 0:00,11/23/2018 13:13,0,Tortie,0.2,6.89,7,1,1,1
ANSL_71081,3/7/2015 0:00,3/25/2017 17:16,,Brown,0.73,25.68,15,4,2,4
ANSL_73777,2/4/2018 0:00,2/25/2019 15:29,,Brown,0.9,16.28,15,4,2,4
ANSL_53079,7/3/2017 0:00,5/31/2018 22:31,0,White,0.89,15.46,0,1,1,2
ANSL_69474,12/9/2016 0:00,3/10/2017 18:16,1,Orange Tabby,0.79,31.53,0,1,0,1
ANSL_75251,2/24/2004 0:00,4/5/2019 15:43,0,Calico,0.87,34.05,0,1,1,1
ANSL_68747,9/19/2017 0:00,10/17/2017 18:00,,White,0.12,10.41,13,9,2,1
ANSL_65660,11/23/2015 0:00,12/22/2017 16:39,2,Black,0.09,16.76,13,9,1,2
ANSL_73970,1/3/2017 0:00,1/25/2019 12:50,1,Black,0.81,15.75,0,1,0,1
ANSL_61484,4/25/2010 0:00,2/16/2019 15:52,1,White,0.64,41,0,7,0,2
ANSL_74961,1/15/2016 0:00,12/7/2016 9:00,2,Brown Tabby,0.33,29.2,16,9,1,1
ANSL_68522,11/24/2016 0:00,10/21/2017 18:04,0,Tricolor,0.08,28.4,0,1,1,2
ANSL_58427,7/22/2010 0:00,8/16/2018 16:10,2,Tan,0.74,39.7,13,9,1,2
ANSL_76366,4/10/2012 0:00,5/1/2019 15:48,1,Brown Tabby,0.55,6.48,0,7,0,1
ANSL_54501,11/8/2015 0:00,1/15/2018 15:07,0,Brown Tabby,0.6,41.97,13,9,1,1
ANSL_55866,6/12/2018 0:00,9/7/2018 13:06,2,White,0.61,21.14,0,1,0,1
ANSL_71350,5/15/2016 0:00,9/4/2016 14:40,0,Tan,0.19,40.55,13,9,1,2
ANSL_58503,11/2/2013 0:00,4/8/2017 0:00,1,White,0.35,22.39,13,9,0,2
ANSL_54591,6/24/2015 0:00,9/26/2016 8:50,0,Black,0.79,9.41,7,1,1,1
ANSL_51372,1/4/2017 0:00,5/5/2017 14:09,0,Black,0.55,19.13,13,9,1,1
ANSL_64474,8/14/2018 0:00,10/27/2018 16:23,1,Brown Tabby,0.43,41.08,0,1,0,1
ANSL_53010,7/2/2018 0:00,9/28/2018 19:07,2,Cream,0.25,41.43,0,1,0,1
ANSL_57242,3/6/2010 0:00,4/12/2017 16:28,0,Blue,0.85,11.48,0,1,1,1
ANSL_67007,5/22/2009 0:00,7/12/2018 14:55,1,Black,0.67,35.4,0,1,0,2
ANSL_71985,4/3/2013 0:00,8/30/2016 13:28,1,Brown Brindle,0.51,7.54,0,7,0,2
ANSL_55750,1/23/2016 0:00,8/17/2016 17:24,0,Calico,0.33,7.34,0,1,1,1
ANSL_74225,5/1/2018 0:00,7/25/2018 18:45,1,Black,0.09,39.31,0,1,0,1
ANSL_50294,11/16/2015 0:00,12/11/2016 0:00,1,Fawn,0.73,19.38,13,9,0,2
ANSL_67045,2/23/2016 0:00,9/10/2016 16:23,0,Blue,0.6,20.11,0,1,1,2
ANSL_74261,1/13/2014 0:00,2/8/2018 17:54,1,Black,0.65,5.88,0,1,0,2
ANSL_68217,2/24/2018 0:00,6/21/2018 11:55,1,Orange Tabby,0.26,27.23,0,1,0,1
ANSL_52312,12/1/2012 0:00,12/21/2017 18:40,2,Brown Tabby,0.51,48.49,13,9,1,1
ANSL_65840,8/1/2017 0:00,11/19/2017 18:30,1,Black,0.94,42.29,0,1,0,1
ANSL_55593,2/4/2016 0:00,6/7/2017 14:40,0,Tan,0.85,38.28,0,1,1,2
ANSL_53914,7/8/2018 0:00,10/24/2018 14:23,1,Orange Tabby,0.43,18.28,17,9,0,1
ANSL_65796,7/5/2017 0:00,8/7/2017 13:19,2,Orange Tabby,0.45,33.14,13,9,1,1
ANSL_50378,12/28/2016 0:00,4/2/2017 12:19,1,Orange Tabby,0.04,23.09,7,1,0,1
ANSL_53819,5/23/2016 0:00,8/13/2016 19:41,0,Brown,0.77,21.86,12,1,1,2
ANSL_74220,9/15/2000 0:00,8/29/2017 19:15,1,Brown,0.31,17.46,0,7,0,2
ANSL_68486,6/14/2017 0:00,10/1/2017 17:06,0,Brown Tabby,0.33,31.28,0,1,1,1
ANSL_61164,7/29/2018 0:00,11/10/2018 12:00,1,White,0.03,36.48,0,1,0,1
ANSL_60264,2/1/2015 0:00,9/4/2018 11:20,2,Black,0.65,40.81,0,7,0,2
ANSL_52686,5/11/2014 0:00,6/25/2018 0:00,1,Black,0.24,18.19,13,9,0,2
ANSL_56005,9/19/2018 0:00,2/14/2019 19:06,0,Brown,0.83,19.65,0,1,1,2
ANSL_50962,3/23/2017 0:00,4/13/2018 9:50,,Brown,0.86,15.66,15,4,2,4
ANSL_57139,8/8/2013 0:00,9/10/2016 13:36,2,White,0.75,19.66,13,9,1,2
ANSL_64570,9/30/2017 0:00,12/31/2017 17:42,2,Calico,0.42,26.79,0,1,1,1
ANSL_74144,6/7/2016 0:00,11/26/2016 18:13,0,Seal Point,0.15,7.44,0,1,1,1
ANSL_68909,12/11/2013 0:00,1/1/2017 8:12,,Brown,0.89,32.68,15,4,2,4
ANSL_73666,5/5/2018 0:00,7/29/2018 17:20,0,Brown Tabby,0.14,46.05,0,1,1,1
ANSL_74982,8/13/2018 0:00,2/22/2019 18:09,0,Black,0.55,30.56,0,1,1,2
ANSL_59808,6/19/2008 0:00,3/2/2018 14:52,1,Black,0.57,38.4,0,7,0,2
ANSL_73893,6/13/2015 0:00,1/6/2017 0:00,0,White,0.28,29.16,0,7,1,2
ANSL_67134,3/23/2016 0:00,4/17/2018 18:26,1,White,0.74,5.7,0,1,0,2
